일련번호,제목,작성일,내용,주소,썸네일,작성자,제목_키워드
112,효율적인 JUnit 사용 방법과 유용한 팁,2022.10.20.,"소프트웨어 개발에서 있어서 단위 테스트(Unit Testing)는 중요한 절차입니다. 소프트웨어의 각 유닛(Unit)을 테스트하고, 전반적인 프로젝트 생산성과 유지 보수에 영향을 미치기 때문이죠. 이와 관련하여 이번 글에서는 테스트 주도 개발과 단위 테스트에 대해 간단히 알아보고, 자바 프로젝트에서 사용되는 단위 테스트 도구인 JUnit의 사용 방법과 유용한 팁을 정리해보았습니다.",https://yozm.wishket.com/magazine/detail/1748/,https://yozm.wishket.com/media/news/1748/image001.png,곰씨네 IT 블로그,개발자
113,명탐정 ‘크롬 개발자 도구’의 성능 추리,2022.10.19.,"버그를 잡기 위해 원인부터 찾듯이, 성능 개선 역시 원인인 병목 지점을 찾는 것부터 시작합니다. 이때 크롬 개발자 도구의 성능 탭은 매우 유의미한 인사이트를 제공합니다. 성능 악화 원인으로 짐작 가는 함수의 시작과 끝에 console.log를 추가하거나 재래식으로 소요 시간을 측정하고 있었으면 이 글을 통해 쓸모 있는 성능 개선 방법을 살펴보시기를 바랍니다.",https://yozm.wishket.com/magazine/detail/1746/,https://yozm.wishket.com/media/news/1746/image005.png,후렌치파이,버그
114,모든 개발자가 시스템 디자인을 배워야 하는 이유,2022.10.19.,"우리는 인터넷과 항상 연결된 기기들에 의존하는 세상에 살고 있습니다. 손목시계, 조명 시스템 또는 스마트 냉장고 등 주변의 수많은 기기가 클라우드와 연결되어 있으며, 휴대폰의 앱과도 바로 연동됩니다. 이 기사를 읽는 것만 해도 와이파이 또는 데이터 기반의 인터넷이 없으면 불가능하죠. 이러한 기능들을 가능하게 해주는 서비스들은 모두 분산 시스템 덕분에 존재합니다.",https://yozm.wishket.com/magazine/detail/1745/,https://yozm.wishket.com/media/news/1745/image001.jpg,요즘IT의 번역글들,스마트
115,Git 200% 활용하기,2022.10.18.,"동료들과 협업하며 알게 된 사실은, 생각보다 Git 커맨드를 제한적으로 사용하는 사람들이 많다는 사실이었다. 각각의 이유가 있지만, 그럼에도 Git 커맨드들을 다양하게 활용하지 못하는 것이 아쉬웠다. 이번 글에서는 직접 사용해본 유용한 Git 커맨드들을 브랜치의 생명주기를 따라 살펴보고, 각 커맨드들이 존재하는 맥락에 관해서 이야기해보겠다.",https://yozm.wishket.com/magazine/detail/1743/,https://yozm.wishket.com/media/news/1743/image001.png,zwoo,Git
116,주니어 개발자에서 미드레벨 개발자로 도약하기 위한 7단계,2022.10.17.,"저는 지난 4년간 소프트웨어 엔지니어로 경력을 쌓았으며, 제가 의뢰받은 작업 수준을 보면 이제 미드레벨 개발자에 속합니다. 어떻게 미드레벨 개발자까지 성장할 수 있었을까요? 제가 성장하면서 경험한 것들을 7개의 핵심 포인트로 정리해 봤습니다.",https://yozm.wishket.com/magazine/detail/1740/,https://yozm.wishket.com/media/news/1740/220922_요즘it-썸네일-001__11_.png,요즘IT의 번역글들,웹 개발자
117,Brotli 압축 알고리즘으로 웹사이트 속도 올리기,2022.10.14.,"우리가 사용하는 웹사이트는 웹 페이지의 크기가 크면 클수록 로딩 속도가 느려집니다. 로딩속도를 빠르게 하기 위해서 여러 방법이 존재하는데, 그중 하나가 파일 압축을 통해 전송되는 웹 페이지 파일의 크기 자체를 줄이는 방법입니다. 이번 글에서는 Brotli 압축 알고리즘으로 파일 크기 줄이는 방법을 알아보겠습니다.",https://yozm.wishket.com/magazine/detail/1739/,https://yozm.wishket.com/media/news/1739/image001.jpg,jiwon.me,로딩
118,좋은 팀 구성 및 개발 문화 조성의 중요성,2022.10.14.,"팀 효율성은 1970년대에 팀을 연구하기 시작한 조직 행동 분야의 선구자인 ‘리처드 해크먼(J. Richard Hackman)’에 의해서 확인되었다. 협업에서 가장 중요한 것은 팀원의 성격, 태도와 같은 행동에 대한 스타일이 아니고 특정 ‘가능 조건’이 있어야 팀이 번성할 수 있다고 한다. 이 관점에서 팀 빌딩을 하고 개발 문화를 조성하기 위해 접근하였다.",https://yozm.wishket.com/magazine/detail/1738/,https://yozm.wishket.com/media/news/1738/image-2.png,주길재,개발자
119,"[인터뷰] 김범호 브레인즈컴퍼니 개발자 “바보 같은 질문을 스스럼없이 할 수 있는, 용기 있는 사람을 기다립니다!”",2022.10.12.,"오늘 인터뷰는 IT 인프라 통합관리 소프트웨어 개발·판매 전문 기업 '브레인즈컴퍼니'의 김범호 개발자입니다. 브레인즈컴퍼니는 IT 인프라 통합관리 소프트웨어 ‘제니우스(Zenius)'를 서비스하고 있으며, 아시아에서 가장 효율적이고 혁신적인 지능형 IT 인프라 솔루션을 공급하는 것이 목표입니다.",https://yozm.wishket.com/magazine/detail/1732/,https://yozm.wishket.com/media/news/1732/220922_요즘it-썸네일-001__9_.png,요즘IT,개발자
120,스크럼이 개발자를 괴롭히는 9가지 이유,2022.10.07.,"지금 전 세계에는 “팀 단위에서 스스로 어떤 업무를 언제까지 할 건지 결정하라”라고 외치는 스크럼 트레이너, 애자일 코치, 스크럼 마스터라고 불리는 사람들이 넘쳐납니다. 하지만 스크럼 팀에 소속된 개발자들이 겪는 현실은 이상과 아주 다릅니다. 그들은 아직도 고통받고 있습니다. 사실 상당수의 개발자는 지금이 스크럼 이전 시대와 아무것도 다를 게 없다던지, 오히려 더 힘들다고 불평합니다. 왜 그럴까요? 본격적으로 스크럼이 개발자를 고통받게 하는 9가지 이유를 소개하겠습니다.",https://yozm.wishket.com/magazine/detail/1728/,https://yozm.wishket.com/media/news/1728/image001.jpg,요즘IT의 번역글들,팀업
121,[인터뷰] 윤필립 알고케어 개발 리더 “주체적인 동료들과 미래의 알고케어를 만들어 나가고 싶습니다”,2022.10.05.,"이번 인터뷰의 주인공은 국내 최초 토탈 헬스케어 솔루션 기업 '알고케어'의 윤필립 개발 리더입니다. 알고케어는 전 국민의 쉽고 편한 통합 건강 관리를 목표로, 인공지능 기반의 1:1 개인맞춤 영양관리 서비스 '나스(NaaS, Nutrition as a Service)'를 개발해 제공하고 있습니다.",https://yozm.wishket.com/magazine/detail/1723/,https://yozm.wishket.com/media/news/1723/image005.jpg,요즘IT,자동
122,안전한 업캐스팅을 통해 더 안전한 코드작성을 도와주는 새로운 키워드 ‘satisfies’,2022.09.30.,"TypeScript 4.9 Iteration Plan이 공개되면서 이제 9월 20일부터 ‘타입스크립터(TypeScript) 4.9 Beta 버전’을 사용할 수 있게 됩니다. 이번 릴리즈에서 개인적으로 가장 기대하는 기능은 바로 ‘satisfies’ 키워드입니다. 이 글에서는 이 키워드가 무엇이고, 왜 필요하고, 어떤 문제를 해결하는지에 대해서 서술하고자 합니다.",https://yozm.wishket.com/magazine/detail/1717/,https://yozm.wishket.com/media/news/1717/image.png,AB180 엔지니어링 베이스,프론트
123,"랜섬웨어, 뭣이 중헌디: ② 랜섬웨어와 맞서 싸우기",2022.09.29.,이전 글에서 랜섬웨어의 주요 기능과 범죄자금을 최대화하기 위한 해커들의 공격 패러다임의 변화를 설명했다. 이번 편에서는 랜섬웨어라는 공격에 맞서서 ‘지피지기 백전불태(知彼知己 百戰不殆)’하기 위한 대응방안에 관해서 설명할 예정이다.,https://yozm.wishket.com/magazine/detail/1715/,https://yozm.wishket.com/media/news/1715/image001.png,김보안,집합
124,Mocking으로 프론트엔드 DX를 높여보자,2022.10.05.,웹 프론트엔드 개발을 하면 자연스럽게 서버에서 제공되는 API를 이용해서 정보를 받아오거나 정보를 보내서 응답을 받은 후에 액션을 처리하는 작업을 하게 됩니다. 이와 같은 작업을 진행할 때 이미 API 스펙이 잘 정리되고 구현이 완료된 상황이라면 UI를 구현하면서 바로 API로 받아온 정보를 화면에 표시할 수 있습니다. 또 유저 액션에 대해서 API 요청 후 응답에 대한 리액션도 바로 구현할 수 있을 것입니다.,https://yozm.wishket.com/magazine/detail/1711/,https://yozm.wishket.com/media/news/1711/image001.jpg,화해팀,인터뷰
125,데이터 분석가에게 코딩테스트가 필요할까?,2022.09.26.,"최근 개발자 교육 붐이 불면서, 이른바 ‘코딩’이라고 뭉뚱그려 표현하는 개발 기술들을 배우는 학원이 많아졌습니다. 이러한 인재들이 자신들이 배운 걸 확인하기 위해 한 번쯤 꼭 거치는 단계가 있는데, 바로 ‘코딩테스트’입니다. 많은 사람을 대상을 교육의 효과 및 역량을 확인할 수 있는 가장 효율적인 방법이 답이 정해져 있는 시험이기 때문입니다. 사실 개발자 관점에서의 코딩테스트에 대한 글은 이미 많은 ‘구루’ 개발자분들이 다루고 있습니다. 그래서 이번 글에서는 비개발용 언어를 업무에서 주로 활용하는, 데이터 분석가의 코딩테스트를 이야기해보겠습니다.",https://yozm.wishket.com/magazine/detail/1708/,https://yozm.wishket.com/media/news/1708/image011.png,애옹킴,소프트웨어
126,빠른 웹 사이트를 만들기 위해 알면 좋은 ‘세 가지 원리’,2022.09.23.,웹 개발자들이라면 요구 사항에 맞게 기능과 UI/UX를 정해진 프로젝트 일정 내에 개발하는 것에 집중합니다. 그러다 보니 사이트의 로딩 속도에 대해선 크게 관심을 두지 않는 편입니다. 그렇지만 속도가 느린 웹 사이트에 접속한 사용자 이탈률은 매우 높습니다. 그럼 웹 개발자의 입장에서 어떻게 하면 동일한 기능과 UI를 유지하면서 더욱 빠른 웹 사이트를 만들 수 있을까요? 대표적인 세 가지 원리를 알아보겠습니다.,https://yozm.wishket.com/magazine/detail/1705/,https://yozm.wishket.com/media/news/1705/220922_요즘it-썸네일-001__2_.png,테크유람,자바스크립트
127,랜섬웨어 뭣이 중헌디: ①돈과 데이터 사냥꾼 랜섬웨어,2022.09.22.,"랜섬웨어의 강렬한 존재감은 비단 2017년에 국한된 것이 아니다. 지금까지도 공공, 금융, 제조, 통신, 교육 등 다양한 산업분야에서 랜섬웨어로 인한 피해규모가 매년 사상 최고치에 육박하고 있다. 랜섬웨어를 피하기 위해서는 철저한 대비가 필요하다. 이를 위해 총 2편에 걸쳐 랜섬웨어의 공격 양상과 대응방안에 관한 설명을 진행하고자 한다.",https://yozm.wishket.com/magazine/detail/1704/,https://yozm.wishket.com/media/news/1704/image001.png,김보안,데이터
128,개발자에게 물어봤습니다: ① 함께 일하고 싶은 개발자,2022.09.21.,이번 시리즈에서는 다양한 직무와 협업하는 IT 기업 직장인 중에서 개발자가 함께 일하고 싶어 하는 동료에 대해 다루고자 합니다. 오늘은 그중에서 개발자가 생각하는 ‘함께 일하고 싶은 개발자'에 대해 살펴볼 예정입니다. 여러 의견을 듣기 위해 2년 차 개발자부터 10년 차 개발자까지 총 8명의 개발자와 인터뷰를 진행해 보았습니다. 과연 개발자는 어떤 개발자와 함께 일하고 싶어 할까요?,https://yozm.wishket.com/magazine/detail/1702/,https://yozm.wishket.com/media/news/1702/sdqas.png,호박너구리,협업
129,자바 빌드 도구 ‘Gradle’의 특징과 사용 팁,2022.09.20.,"자바 프로젝트를 진행하다 보면 다양한 빌드 도구(Build Tool)를 접하게 됩니다. 이번 글에서는 자바 프로젝트에서 사용되는 빌드 도구의 종류와 차이점을 살펴보고, 그중에서도 최근에 주로 사용되고 있는 ‘그래들(Gradle)’의 사용 방법과 팁을 간단히 알아볼까 합니다. 적절한 빌드 도구의 활용은 프로젝트 개발 생산성에 중요한 영향을 미치기 때문에 신중히 선택해야 합니다.",https://yozm.wishket.com/magazine/detail/1700/,https://yozm.wishket.com/media/news/1700/create_gradle_project3.png,곰씨네 IT 블로그,개발자
130,개발자는 페어 프로그래밍으로 성장한다,2022.09.19.,"개발자로 살다 보면 한 번쯤 ‘페어 프로그래밍’을 하게 된다. 페어 프로그래밍은 두 사람이 파트너가 되어 함께 의논하면서 코드를 작성하는 활동이다. 계속 대화하는 것도 쉽지 않은 일인데 말하면서 코드 작성까지 해야 하는 건 분명 체력적, 정신적으로 에너지가 많이 쓰이는 일이다. 그런데 페어 프로그래밍에 대해 검색하면 장점을 얘기하는 사람들이 정말 많다. 실제로 만나본 개발자 중에서도 페어 프로그래밍을 싫다고 하는 사람을 보지 못했다. 오히려, 어렵지만 꼭 해야 하는 일이라고 다들 말했다. 도대체 페어 프로그래밍이 무엇이길래, 그리고 어떤 장점이 있기에 좋아하는 걸까?",https://yozm.wishket.com/magazine/detail/1698/,https://yozm.wishket.com/media/news/1698/image001.png,zwoo,인터뷰
131,왜 내가 작성한 JavaScript Date 코드가 서버에서는 다르게 보이는 거죠?,2022.09.16.,"프론트엔드에서 날짜와 시간을 다루는 작업은 매우 흔한 일입니다. 그래서 ‘자바스크립트(JavaScript)’에서는 Date 객체가 빌트인으로 존재하죠. 하지만 JavaScript의 Date만으로 날짜를 다루는 것은 생각보다 쉽지 않습니다. 그래서 오늘은 JavaScript의 Date 가 시간을 다루는 방식에 대해 좀 더 깊게 알아보고자 합니다. 이 포스트에서는 표준 시간대가 왜 필요하고, JavaScript의 날짜와 시간 처리 방식은 무엇이며, 이것이 왜 다루기 어려운지를 알아봅시다.",https://yozm.wishket.com/magazine/detail/1695/,https://yozm.wishket.com/media/news/1695/그림1.jpg,재그지그의 개발 블로그,세상
132,[여기보기] 내 서버도 머글이 지나갈 수 없는 9와 4분의 3 승강장처럼,2022.09.15.,"리눅스 서버도 호그와트처럼 특정 조건이 부합할 때만 접근할 수 있는 9와 4분의 4 승강장이 있다면 어떨까요? 혹시라도 뚫고 들어온 머글이 있다면, 어떻게 들어왔는지 흔적을 빨리빨리 찾으려면 어떻게 해야 할까요? 특별한 마법을 쓰지 않아도 서버로 접근하는 경로와 머무르는 시간 등을 설정하는 방법을 살펴보겠습니다.",https://yozm.wishket.com/magazine/detail/1692/,https://yozm.wishket.com/media/news/1692/image005.png,넷마블 기술 블로그,데이터
133,GraphQL을 이용한 OLAP Star Schema의 설계,2022.09.14.,"비즈니스는 ‘애자일(Agile)한 방식으로 점차 빠른 구현과 검증을 요구하는 형태로 변화하고 있다. 이에 따라 ‘애플리케이션(Application)’도 빠른 대응을 위한 유연한 구조를 원하고 있고, 데이터를 관리하는 인터페이스도 유연한 구조를 원하고 있다. 이번 글에서는 OLAP-Stars schema를 GraphQL을 통해서 구현하는 방법에 관해 다룰 계획이다. 기업의 의사결정을 돕는 데이터를 제공하며, 유연한 Application을 구축하는 방안을 생각해보고자 한다.",https://yozm.wishket.com/magazine/detail/1689/,https://yozm.wishket.com/media/news/1689/image015.png,Jay Ahn,클라우드
134,웹 개발자라면 알고 있어야 할 HTTP의 진화 과정,2022.09.08.,"하나의 웹 사이트에서 왜 이렇게 다른 버전의 HTTP가 사용되고 있는 걸까요? 각 버전에는 무슨 차이가 있는 걸까요? 왜 HTTP의 버전은 1, 2, 3으로 딱 나누어 떨어지지 않을까요? 그래서 오늘은 HTTP의 각 버전이 등장하게 된 배경과 버전 별 특징을 정리해보고자 합니다. 이번 글을 통해 HTTP의 각 버전에 대해 자세하게 알고 싶은 분 들게 도움이 되기를 바랍니다.",https://yozm.wishket.com/magazine/detail/1686/,https://yozm.wishket.com/media/news/1686/image001.png,재그지그의 개발 블로그,구글
135,[여기보기] etc 디렉터리에 있는 소중한 아이들,2022.09.06.,"리눅스에서 ‘etc’ 디렉터리는 정반대입니다. 디렉터리 이름과 달리, 이 속에는 시스템 설정 관련 파일이 있습니다. 시스템 부팅 전반에 걸쳐 영향을 주는 파일이 대부분이죠. [여기보기] 글 중, ‘파일과 디렉터리에는 정확한 소유권과 적당한 권한을 부여하라’ 글을 보셨을까요? ‘etc’ 디렉터리와 파일을 보호하는 기초적인 방법은 역시 소유권과 권한 설정입니다. 그래서 ‘chown’과 ‘chmod’ 명령어만으로 문제를 대부분 해소할 수 있습니다.",https://yozm.wishket.com/magazine/detail/1679/,https://yozm.wishket.com/media/news/1679/image001.png,넷마블 기술 블로그,리눅스
136,(비개발자를 위한) GitHub의 역사와 기능,2022.09.01.,"GitHub(깃허브)는 개발자와 떼려야 뗄 수 없는 관계에 있는 서비스로, 개발자가 아닌 사람들조차 GitHub를 어렴풋이 들어본 적이 있을 정도로 유명합니다. 이 글은 ‘GitHub에 대해 듣기는 했지만, 무엇인지 정확히 모르는 사람들’과 ‘주변에서 많이 사용해서 일단 쓰고는 있는데, GitHub가 어떤 사이트인지 잘 모르는 사람들’을 위해 작성되었습니다. GitHub의 탄생부터 지금까지의 역사를 간단하게 살펴보고, 어떤 기능이 있는지 알아보겠습니다.",https://yozm.wishket.com/magazine/detail/1674/,https://yozm.wishket.com/media/news/1674/image001.png,jiwon.me,이야기
137,"Jetpack Compose, 뭐가 좋은데?",2022.08.31.,"알라미 Android 팀에서도 최신 UI 빌드 트렌드를 따라가기 위해, 더 나아가 Compose의 이점을 활용하기 위해 기존 UI 빌드 방식을 Jetpack Compose로 전환하고 있습니다. 이에 대한 첫걸음으로 다음 ‘설정’의 ‘정보' 화면을 Jetpack Compose로 전환했습니다. 오늘은 Jetpack Compose를 적용해서 어떤 이점이 있었는지 공유해보고자 합니다.",https://yozm.wishket.com/magazine/detail/1670/,https://yozm.wishket.com/media/news/1670/image001.jpg,딜라이트룸 제품 인사이트 팀,Git
138,[여기보기] 파일과 디렉터리에는 정확한 소유권과 적당한 권한을 부여하라,2022.09.02.,"리눅스에서는 기본적으로 ‘find’, ‘chown’, ‘chmod’만 잘 써도 위협 요소 대부분 방어할 수 있습니다. 파일과 디렉터리마다 정확한 소유권과 적당한 권한이 부여된 것만으로도 허가받지 않은 사용자가 의도한 악의적인 활동은 기본적으로 차단할 수 있기 때문입니다. 그래서 어떤 조처를 하느냐보다 무엇을 왜 했는지 이해하고 명확한 기준을 세우는 것이 중요합니다. 이유와 기준만 확실하다면, 나머지 설정은 그에 따라가기만 하면 되니까요. 이번에는 조금 특별한 소유권 관계와 권한이 어떤 영향을 주는지 살펴보겠습니다.",https://yozm.wishket.com/magazine/detail/1668/,https://yozm.wishket.com/media/news/1668/image001.png,넷마블 기술 블로그,워크스페이스
139,GitHub Actions로 App 자동으로 배포하기,2022.08.29.,"핑퐁팀은 2022년 상반기에 루다와 유저를 만나게 하는 수단으로 더 이상 페이스북 메신저를 사용하지 않고 자체 메신저 앱을 개발하기로 결정했습니다. 빠르게 MVP 형식의 메신저 앱을 완성하여 배포한 후 지속적인 업데이트를 통해 앱의 완성도를 올리자는 계획을 세웠고, 이를 위해 앱 배포 과정을 최대한 자동화하였습니다. 이번 글에서는 루다와 함께 사용하는 메신저 ‘너티’의 빌드와 배포를 자동화하는 과정을 설명해 보겠습니다.",https://yozm.wishket.com/magazine/detail/1666/,https://yozm.wishket.com/media/news/1666/preview.png,스캐터랩,인터뷰
140,프론트엔드 아키텍처의 가장 최근 트렌드는?,2022.08.26.,"처음에는 그냥 기능 구현을 하면 되지만 프로젝트의 크기가 커지다 보면 ‘제대로 정리해두지 않으면 정말 안 될 것 같은 순간’들을 맞이하게 됩니다. 그냥 만들면 쉬운 요구사항도 기존 코드에 확장하는 것이 쉽지 않고, 점점 디버깅도 힘들어지는 걸 느낍니다. 이러한 문제에 부딪힌 많은 프론트엔드 개발자가 기존 구조에서 조금씩 더 나은 아키텍처와 프레임워크 형태, 그리고 라이브러리리를 제안했습니다. 덕분에 짧은 시간 안에 새로운 아키텍처들과 방법들이 꾸준히 탄생했습니다.",https://yozm.wishket.com/magazine/detail/1663/,https://yozm.wishket.com/media/news/1663/image008.png,테오의 프론트엔드,파이썬
141,집합의 관점에서 타입스크립트 바라보기,2022.08.25.,"요즘 프론트엔드 영역에서 타입스크립트를 쓰는 것은 선택이 아니라 필수로 자리 잡고 있습니다. 타입스크립트라는 이름에서부터 느낄 수 있듯이 타입을 작성하는 데에 시간을 많이 쏟고, 사용할 때는 타입을 집합의 관점에서 바라보고 사용하게 됩니다. 하지만 우리가 상식적으로 알고 있는 집합의 관점으로만 바라보기에는 받아들이기 어려운 상황이 발생합니다. 왜 그런 일이 생기는 걸까요?",https://yozm.wishket.com/magazine/detail/1661/,https://yozm.wishket.com/media/news/1661/image001.jpg,화해팀,개발
142,[인터뷰] 김시준 레몬베이스 개발자 “즐거운 마음으로 함께 성장할 신념 있는 동료를 기다립니다!”,2022.08.24.,"이번 인터뷰의 주인공은 성과관리 소프트웨어 운영사 '레몬베이스'의 김시준 개발자입니다. 레몬베이스는 기업명과 동일한 소프트웨어 '레몬베이스'를 서비스하는 기업으로, 회사와 구성원의 건강한 성장을 돕는 걸 미션으로 삼고 있습니다. 2020년 4월, 서비스 시작 이후 실 이용자가 월 평균 50% 이상 성장할 정도로 주목받고 있습니다.",https://yozm.wishket.com/magazine/detail/1657/,https://yozm.wishket.com/media/news/1657/image012.png,요즘IT,개발자
143,소프트웨어의 복잡한 설계를 관리하는 도구,2022.08.22.,"개발자는 소프트웨어의 설계에 다양한 표현 방식을 사용합니다. 한국어, 영어 등의 자연어를 사용하여 표현하기도 하고, 직접 그림을 그려서 표현하기도 합니다. 하지만 이런 방식은 작성자 외 다른 사람과의 표현방식에 대한 약속이나 규칙이 없기에 간혹 의사소통에 방해가 되기도 합니다. 따라서 소프트웨어의 모델을 표현하는 ‘UML(Unified Modeling Lanugage)’이나 비즈니스 프로세스를 표기하기 위한 ‘BPMN(Business Process Model and Notation)’ 등을 사용합니다.",https://yozm.wishket.com/magazine/detail/1653/,https://yozm.wishket.com/media/news/1653/image001.png,Jay Ahn,하이퍼링크
144,자바스크립트 개발자가 알고리즘을 C언어로 푸는 이유,2022.08.19.,"사용법이 간단하고 최적화된 메서드 덕분에 자바스크립트로만 프로그래밍하면 알고리즘의 필요성을 느끼기 어렵다. 지난 세 달간 호기심이 생겨서 C언어를 공부하고 알고리즘 문제를 풀어보았다. 이번 글에서는 백준에서 두 가지 언어로 알고리즘 기초문제를 풀면서 느낀 점을 공유하고, 자바스크립트로 알고리즘을 공부하는 것의 한계에 관해 C언어와 비교해서 이야기해보겠다.",https://yozm.wishket.com/magazine/detail/1651/,https://yozm.wishket.com/media/news/1651/image001.jpg,zwoo,Java
145,개발자를 위한 AWS 클라우드 보안: ③인프라 보안과 사고 대응,2022.08.19.,"핑퐁팀에서 AWS 보안 강화를 위해 작업했던 내용을 AWS Well-Architected Framework와 함께 소개하는 마지막 글로, 인프라 보안 영역과 사고 대응 영역을 소개하려고 합니다.",https://yozm.wishket.com/magazine/detail/1650/,https://yozm.wishket.com/media/news/1650/image009.png,스캐터랩,코드
146,데이터 분석가가 되고 싶은 취준생을 위한 안내서,2022.08.18.,"최근 저희 조직에 학부생 인턴으로 지원한 분들과 면접을 진행했습니다. 인터뷰를 통해 대학생들의 다양한 가치관과 생각, 그리고 앞으로의 목표 등을 배울 수 있는 기회였는데요. 면접에서 지원한 이유를 물어봤을 때 공통으로 언급되는 문장이 있었습니다. 바로 “실무 경험을 통해 데이터에 대한 이해를 더 단단히 하고 싶어서 지원했다”라는 이야기였습니다. 그래서 면접 이후에 ‘데이터에 관한 이해도’를 늘리는 방법에 관해 많이 고민하게 됐는데요. 이번 글에서는 그 고민의 결과를 바탕으로 데이터 이해도를 높이는 방법에 관해 설명해 보겠습니다.",https://yozm.wishket.com/magazine/detail/1649/,https://yozm.wishket.com/media/news/1649/image012.png,애옹킴,데이터
147,나에게 맞는 웹 기술 스택을 고르는 방법,2022.08.17.,"세상에는 웹 개발을 하기 위한 많고도 다양한 기술 스택이 존재합니다. 그러나 어떤 스택을 채택해야 하는지, 언제 그것을 사용할 수 있는지를 아는 것은 특히 초보자에게 어려운 일입니다. 이 글을 통해서 우리는 웹 개발을 위한 여러 인기 있는 기술 스택들을 살펴본 뒤 그것들의 장단점을 분석할 것입니다. 그 후에 우리는 일반적인 소프트웨어 개발, 웹 개발, 모바일 웹 앱 개발 등의 목적에 따라서 웹 개발 기술 스택을 고르기 위한 몇 가지 팁을 제공할 것입니다.",https://yozm.wishket.com/magazine/detail/1645/,https://yozm.wishket.com/media/news/1645/image001.jpg,요즘IT의 번역글들,데이터
148,개발자를 위한 AWS 클라우드 보안: ②로깅 및 모니터링과 데이터 보호,2022.08.12.,"로깅 및 모니터링 영역은 클라우드 환경에서 발생하는 로그를 중앙으로 모아 보관하여 잠재적 보안 문제나 의심스러운 활동의 원인을 쉽고 빠르게 조사, 분석, 식별할 수 있는 환경을 구축하는 것을 목표로 합니다. 로깅 및 모니터링 아키텍처를 잘 갖추면 클라우드 사용 중에 발생하는 문제를 빠르게 파악하고, 문제의 원인 또한 수월하게 찾을 수 있습니다. 핑퐁팀에서 로깅 및 모니터링 영역 강화를 위해 적용한 내용을 소개하겠습니다.",https://yozm.wishket.com/magazine/detail/1641/,https://yozm.wishket.com/media/news/1641/image015.png,스캐터랩,팀
149,[인터뷰] 황성구 스캐터랩 CTO “관계의 가치를 기술로 구현하고 싶은 분들을 환영합니다“,2022.08.10.,"오늘 인터뷰는 AI 이루다로 유명한 ‘스캐터랩’의 황성구 CTO입니다. 스캐터랩은 AI 소셜 챗봇 '이루다'를 만든 루다팀, 모바일 셀프케어 서비스를 제공하는 블림프팀, 사람들이 행복하고 멋진 연애를 하도록 돕는 연애의과학팀 등 3팀으로 구성되어 있으며 행복한 삶을 위한 관계적 가치 제공을 위해 노력하고 있습니다.",https://yozm.wishket.com/magazine/detail/1635/,https://yozm.wishket.com/media/news/1635/image017.png,요즘IT,브랜치
150,“세상 참 좋아졌네”…깃허브 코파일럿 리뷰,2022.08.09.,"웹 개발 생산성을 높이기 위한 방법이라는 글에서 ‘깃허브 코파일럿(GitHub Copilot)’에 대해서 소개한 적이 있습니다. GitHub Copilot은 ‘깃허브(GitHub)’에서 2021년에 출시한 서비스로, 개발자가 작성한 주석이나 함수명을 이해하여 코드를 자동 완성해 제시하는 기능입니다. 이번 글에서는 GitHub Copilot의 동작 방식과 장단점을 알아보고, GitHub Copilot을 사용해본 소감과 함께 개발 생산성에 미치는 영향에 대해서 정리해봤습니다.",https://yozm.wishket.com/magazine/detail/1634/,https://yozm.wishket.com/media/news/1634/image002.gif,곰씨네 IT 블로그,Java
151,데이터 리터러시(Data Literacy)를 올리는 방법,2022.08.08.,"화해팀은 일찍이 데이터의 중요성을 강조해왔는데요. 조직 전반적으로 데이터 활용력을 높이고, 데이터 의사결정 문화를 활성화하기 위해 많은 시도를 해왔습니다. 데이터를 거의 실시간에 가깝게 제공도 해보고, 보고 싶은 지표를 모두 넣은 수십 개의 대시보드도 제공해보고, 구성원을 대상으로 교육도 해봤습니다. 데이터 활용력을 높이기 위한 여러 시도 중 가장 좋았던 방법을 지난 DevDay에서 화해팀 구성원분들께 공유한 바 있는데요. 화해 블로그를 통해 다시 한번 정리한 내용을 공유해 드리겠습니다.",https://yozm.wishket.com/magazine/detail/1632/,https://yozm.wishket.com/media/news/1632/image011.jpg,화해팀,데브옵스
152,개발자를 위한 AWS 클라우드 보안: ①클라우드 설계 원칙과 IAM,2022.08.05.,"스캐터랩에서는 루다를 비롯한 회사의 서비스를 배포하고 운영하기 위해 AWS를 사용하고 있습니다. 컴퓨팅, 네트워크 장비를 직접 구매해서 모든 것을 세팅할 필요 없이, 클라우드에서 인프라 구축, 자동 스케일링, 네트워크, DNS 구성 등을 간편하게 할 수 있는 것은 클라우드의 매우 큰 장점입니다. 이와 같은 클라우드의 장점을 최대한 활용하기 위해서는 클라우드를 효율적으로 사용하는 방법을 알아야 할 것입니다.",https://yozm.wishket.com/magazine/detail/1629/,https://yozm.wishket.com/media/news/1629/image001.png,스캐터랩,스캐터랩
